Date,Time,Station,SamplingMethod,Depth,Lab,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,DiatomSoftbody,Genus,Species,Units_per_mL,Cells_per_mL,Biovolume_per_mL,PhytoForm,QualityCheck,Debris
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,Cymbella affinis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cymbella,affinis,56.3,56.3,30793.44,i,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,cf. Fragilaria brevistriata,Pseudostaurosira brevistriata,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Pseudostaurosira,brevistriata,394.13,2758.88,664468.15,c,Obscured BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,56.3,56.3,10170.43,i,Fragmented BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia dissipata,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,dissipata,112.61,225.21,56730.73,i,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,56.3,56.3,5010.19,i,Fragmented BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,cf. Skeletonema sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Skeletonema,sp.,1238.68,27251,1084119.5,i,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,56.3,56.3,555983.55,i,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,563.04,5630.37,2512338.57,i,Fragmented BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,1858.02,61314.75,1626179.24,i,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,112.61,225.21,75473.24,i,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,18467.62,13518298.47,3624017.18,c,BrokenDiatoms,moderate
2013-11-13T00:00:00Z,01:44,SHR,Dippole bottle grab,NA,BSA,NA,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Planktolyngbya,sp.,56.3,1013.47,580.27,f,BrokenDiatoms,moderate
2014-08-05T00:00:00Z,03:01,LIS,Dippole bottle grab,NA,BSA,NA,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Aulacoseira,sp.,128.69,128.69,81301.28,i,MucilaginousDetritus,NA
2014-08-05T00:00:00Z,03:01,LIS,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,514.78,2059.11,495929.58,i,MucilaginousDetritus,NA
2014-08-05T00:00:00Z,03:01,LIS,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,128.69,128.69,34531.75,i,Fragmented MucilaginousDetritus,NA
2014-08-05T00:00:00Z,03:01,LIS,Dippole bottle grab,NA,BSA,NA,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Thalassiosira,sp.,128.69,128.69,123982.39,i,Obscured MucilaginousDetritus,NA
2014-08-05T00:00:00Z,03:01,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,56368.07,170062464.89,37413742.27,c,MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,400.38,1601.53,320613.63,i,MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,100.1,100.1,11474.45,i,Obscured MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,100.1,100.1,5875.66,i,MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,300.29,900.86,82836.06,i,MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,600.57,3603.44,12941.25,i,MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,39637.82,43046672.93,9470268.04,c,MucilaginousDetritus,NA
2014-08-27T00:00:00Z,05:42,RVB,Dippole bottle grab,NA,BSA,NA,cf. Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Microcystis,sp.,300.29,2702.58,90564.2,i,MucilaginousDetritus,NA
2014-08-21T00:00:00Z,04:03,LIS,Dippole bottle grab,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,540.52,1621.55,616402.61,i,Good,moderate
2014-08-21T00:00:00Z,04:03,LIS,Dippole bottle grab,NA,BSA,NA,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,palea,180.17,180.17,42376.43,i,Good,moderate
2014-08-21T00:00:00Z,04:03,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,124678.96,183527432.57,40376035.17,c,Good,moderate
2014-08-21T00:00:00Z,04:03,LIS,Dippole bottle grab,NA,BSA,NA,cf. Sphaerospermopsis sp.,NA,NA,NA,NA,Soft Body,Sphaerospermopsis,sp.,1261.2,29007.68,2191013.74,f,Good,moderate
2014-08-14T00:00:00Z,05:27,LIS,Dippole bottle grab,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,360.34,720.69,53251.75,i,Good,high
2014-08-14T00:00:00Z,05:27,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,85761.83,86619447.88,19056278.53,c,Good,high
2014-08-14T00:00:00Z,05:27,LIS,Dippole bottle grab,NA,BSA,NA,cf. Sphaerospermopsis sp.,NA,NA,NA,NA,Soft Body,Sphaerospermopsis,sp.,180.17,2162.06,88630.66,f,Good,high
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,64.35,257.39,24682.79,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Aulacoseira,sp.,32.17,64.35,19372.25,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Bacillaria paxillifera,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Bacillaria,paxillifera,16.09,16.09,22923.66,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,16.09,16.09,2767.46,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,64.35,257.39,34113.19,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cymbella mexicana,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cymbella,mexicana,16.09,16.09,14695.77,i,Fragmented,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Encyonema silesiacum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Encyonema,silesiacum,16.09,16.09,9227.39,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Fragilaria tenera,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Fragilaria,tenera,16.09,16.09,25683.44,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Gomphoneis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Gomphoneis,sp.,16.09,16.09,50770.2,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Melosira varians,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Melosira,varians,32.17,64.35,321320.99,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Navicula gregaria,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,gregaria,80.43,402.17,72168.35,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia acicularis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,acicularis,16.09,16.09,1845.15,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,palea,112.61,788.25,141254.78,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,80.43,402.17,63172.78,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Planothidium lanceolatum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Planothidium,lanceolatum,16.09,16.09,4207.29,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,112.61,788.25,20905.89,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Monoraphidium contortum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,contortum,48.26,144.78,10612.99,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Chrysococcus sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Chrysococcus,sp.,48.26,144.78,8982.84,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Mallomonas sp.,Chromista,Ochrophyta,Synurophyceae,Synurophytes,Soft Body,Mallomonas,sp.,16.09,16.09,9760.16,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,144.78,1303.03,296921.21,i,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,6692.1,6183499.98,1360370,c,Good,moderate
2014-01-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Euglena sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Soft Body,Euglena,sp.,16.09,16.09,45825.39,i,Good,moderate
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,400.38,1601.53,385723.01,i,BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,200.19,400.38,63713.18,i,BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,Epithemia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Epithemia,sp.,100.1,100.1,31927.29,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,200.19,400.38,334494.17,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,100.1,100.1,95195.63,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,cf. Sellaphora pupula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Sellaphora,pupula,100.1,100.1,19288,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,100.1,100.1,5101.36,i,BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,NA,DrepanochlorisÂ nannoselene,NA,NA,NA,NA,Soft Body,Drepanochloris,nannoselene,100.1,100.1,442.56,i,BrokenDiatoms MucilaginousDetritus,high
2014-08-05T00:00:00Z,02:15,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,41539.63,70035824.59,15407881.41,c,BrokenDiatoms MucilaginousDetritus,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Amphora sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Amphora,sp.,187.68,187.68,51896.21,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Encyonema cf. silesiacum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Encyonema,silesiacum,187.68,187.68,76744.02,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,cf. Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,187.68,187.68,52264.71,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Sellaphora pupula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Sellaphora,pupula,187.68,187.68,104828.52,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Ulnaria ulna,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,ulna,187.68,187.68,1720355.49,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Monoraphidium contortum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,contortum,375.36,750.72,15750.86,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Monoraphidium minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,minutum,750.72,3002.87,31785.52,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Chrysococcus sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Chrysococcus,sp.,375.36,750.72,159282.94,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,375.36,750.72,124634.07,i,Good,high
2014-04-08T00:00:00Z,02:35,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,78449.85,68957420.65,15170632.54,c,Good,high
2014-04-22T00:00:00Z,04:39,LIS,Dippole bottle grab,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,25.02,25.02,3982.07,i,Good,low
2014-04-22T00:00:00Z,04:39,LIS,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,25.02,25.02,7207.08,i,Obscured,low
2014-06-09T00:00:00Z,01:15,STTD,Dippole bottle grab,NA,BSA,NA,cf. Hippodonta sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Hippodonta,sp.,300.29,300.29,53919.43,i,MucilaginousDetritus,high
2014-06-09T00:00:00Z,01:15,STTD,Dippole bottle grab,NA,BSA,Monoraphidium arcuatum,Ankistrodesmus arcuatus,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Ankistrodesmus,arcuatus,300.29,300.29,3178.55,i,MucilaginousDetritus,high
2014-06-09T00:00:00Z,01:15,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,178670.48,223874109.27,49252304.04,c,MucilaginousDetritus,high
2014-06-09T00:00:00Z,01:15,STTD,Dippole bottle grab,NA,BSA,NA,Goniochloris mutica,Chromista,Ochrophyta,Xanthophyceae,Xanthophytes,Soft Body,Goniochloris,mutica,300.29,300.29,29448.65,i,MucilaginousDetritus,high
2014-06-09T00:00:00Z,02:50,LIS,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,300.29,300.29,157683.13,i,MucilaginousDetritus,high
2014-06-09T00:00:00Z,02:50,LIS,Dippole bottle grab,NA,BSA,NA,Ankyra judayi,NA,NA,NA,NA,Soft Body,Ankyra,judayi,300.29,300.29,57073.06,i,MucilaginousDetritus,high
2014-06-09T00:00:00Z,02:50,LIS,Dippole bottle grab,NA,BSA,NA,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,300.29,300.29,27612.02,i,MucilaginousDetritus,high
2014-06-09T00:00:00Z,02:50,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,127021.2,126894175.96,27916718.71,c,MucilaginousDetritus,high
2014-09-04T00:00:00Z,05:41,LIS,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,667.3,2669.21,243248.74,i,BrokenDiatoms MucilaginousDetritus,high
2014-09-04T00:00:00Z,05:41,LIS,Dippole bottle grab,NA,BSA,NA,cf. Diploneis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Diploneis,sp.,166.83,166.83,58611.23,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-09-04T00:00:00Z,05:41,LIS,Dippole bottle grab,NA,BSA,NA,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,166.83,166.83,6696.58,i,BrokenDiatoms MucilaginousDetritus,high
2014-09-04T00:00:00Z,05:41,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,70900.98,100821198.46,22180663.66,c,BrokenDiatoms MucilaginousDetritus,high
2014-09-04T00:00:00Z,05:41,LIS,Dippole bottle grab,NA,BSA,NA,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Chroococcus,minimus,166.83,333.65,1198.26,c,BrokenDiatoms MucilaginousDetritus,high
2014-09-04T00:00:00Z,05:41,LIS,Dippole bottle grab,NA,BSA,NA,Dolichospermum sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Dolichospermum,sp.,166.83,500.48,30406.09,f,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-09-04T00:00:00Z,02:35,STTD,Dippole bottle grab,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,346.48,346.48,25373.22,i,MucilaginousDetritus,NA
2014-09-04T00:00:00Z,02:35,STTD,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,1039.45,3118.36,496227.61,i,MucilaginousDetritus,NA
2014-09-04T00:00:00Z,02:35,STTD,Dippole bottle grab,NA,BSA,NA,Diploneis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Diploneis,sp.,346.48,346.48,232326.03,i,Obscured MucilaginousDetritus,NA
2014-09-04T00:00:00Z,02:35,STTD,Dippole bottle grab,NA,BSA,NA,Monoraphidium convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,convolutum,692.97,1385.94,19385.67,i,MucilaginousDetritus,NA
2014-09-04T00:00:00Z,02:35,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,142058.62,256984047.2,56536490.38,c,MucilaginousDetritus,NA
2014-09-04T00:00:00Z,02:35,STTD,Dippole bottle grab,NA,BSA,NA,cf. Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Microcystis,sp.,346.48,346.48,17658.57,i,MucilaginousDetritus,NA
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,30.03,60.06,5759.32,i,MucilaginousDetritus,moderate
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,45.04,135.13,52534.31,i,MucilaginousDetritus,moderate
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,75.07,375.36,27735.29,i,MucilaginousDetritus,moderate
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Encyonema sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Encyonema,sp.,15.01,15.01,3111.24,i,MucilaginousDetritus,moderate
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Epithemia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Epithemia,sp.,15.01,15.01,69268.38,i,MucilaginousDetritus,moderate
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,30.03,60.06,7567.22,i,MucilaginousDetritus,moderate
2014-09-09T00:00:00Z,01:10,SHR,Dippole bottle grab,NA,BSA,NA,Ulnaria ulna,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,ulna,30.03,60.06,675759.9,i,MucilaginousDetritus,moderate
2014-08-21T00:00:00Z,01:47,STTD,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,563.04,563.04,99496.81,i,MucilaginousDetritus,high
2014-08-21T00:00:00Z,01:47,STTD,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,563.04,563.04,14932.78,i,MucilaginousDetritus,high
2014-08-21T00:00:00Z,01:47,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,226904,194229824.19,42730561.32,c,MucilaginousDetritus,high
