survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,taxon,kingdom,phylum,class,algal_group,genus,species,organisms_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-06-07,12:30:00,high_slack,0,BSA,Actinastrum hantzschii,Actinastrum hantzschii,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Actinastrum,hantzschii,375.4,1501.4,216263.1,5.6,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-06-07,12:30:00,high_slack,0,BSA,Plagioselmis sp.,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,750.7,750.7,108131.6,7.4,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-06-07,12:30:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,167034.4,368601.7,53092600.1,0.65,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-06-07,12:30:00,high_slack,0,BSA,Achnanthidium catenatum,Achnanthidium catenatum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,catenatum,375.4,375.4,54065.8,11.1,good,NA
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-06-29,07:03:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,300.3,300.3,43252.6,8.3,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-06-29,07:03:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,300.3,300.3,43252.6,5.6,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-06-29,07:03:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,300.3,300.3,43252.6,5.6,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-06-29,07:03:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,133627.5,309595.4,44593458.8,0.65,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-06-29,07:20:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,900.9,900.9,129757.9,13,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-06-29,07:20:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,450.4,450.4,64878.9,4.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-06-29,07:20:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6756.4,6756.4,973184.1,2.8,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-06-29,07:20:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,450.4,450.4,64878.9,5.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-06-29,07:20:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,195036.1,392774.8,56574436.6,0.65,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-06-29,07:20:00,high_slack,0,BSA,cf. Synechococcus sp.,cf. Synechococcus sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Synechococcus,sp.,900.9,11260.7,1621973.5,1.9,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-06-29,07:40:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,450.4,450.4,64878.9,11.1,good,NA
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-06-29,07:40:00,high_slack,0,BSA,Monoraphidium sp.,Monoraphidium sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,sp.,450.4,450.4,64878.9,15,good,NA
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-06-29,07:40:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,265303.1,547722.6,78892792.3,0.65,good,NA
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-06-29,07:58:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6756.4,6756.4,973184.1,3.7,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-06-29,07:58:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,450.4,450.4,64878.9,3.7,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-06-29,07:58:00,high_slack,0,BSA,Monoraphidium minutum,Monoraphidium minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,minutum,450.4,450.4,64878.9,9.3,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-06-29,07:58:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,208098.6,423854.4,61051083.5,0.65,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-06-29,07:58:00,high_slack,0,BSA,cf. Synechococcus sp.,cf. Synechococcus sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Synechococcus,sp.,1351.3,26575.4,3827857.5,1.9,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,1001,1001,144175.4,7.4,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,250.2,250.2,36043.9,5.6,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5755.5,5755.5,829008.7,4.6,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,cf. Cryptomonas sp.,cf. Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,250.2,250.2,36043.9,8.3,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,250.2,250.2,36043.9,5.6,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,98343.8,198189.1,28546734,0.65,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-06-29,08:20:00,high_slack,0,BSA,cf. Synechococcus sp.,cf. Synechococcus sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Synechococcus,sp.,250.2,3503.3,504614,2.8,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-06-29,08:40:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,1286.9,1286.9,185368.4,3.7,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-06-29,08:40:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5147.8,5147.8,741473.6,2.8,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-06-29,08:40:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,270257.9,555959,80079150,0.65,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,643.5,643.5,92684.2,14.8,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,1930.4,1930.4,278052.6,11.1,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,643.5,643.5,92684.2,3.7,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6434.7,6434.7,926842,3.7,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1930.4,1930.4,278052.6,5.6,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,261892.7,537298.4,77391308.2,0.65,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-06-29,09:10:00,high_slack,0,BSA,cf. Planktolyngbya sp.,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Planktolyngbya,sp.,643.5,6434.7,926842,1.1,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,214.5,214.5,30894.7,9.3,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,Gomphonema sp.,Gomphonema sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,214.5,214.5,30894.7,9.3,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,214.5,214.5,30894.7,7.4,fragmented,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3431.8,3431.8,494315.7,2.8,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,89442.5,179528.4,25858892.2,0.65,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,Chroococcus minimus,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,minimus,214.5,429,61789.5,1.9,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-06-29,09:30:00,high_slack,0,BSA,cf. Planktolyngbya sp.,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Planktolyngbya,sp.,214.5,3431.8,494315.7,1.2,good,low
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,1501.4,1501.4,216263.1,14.8,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Aulacoseira sp.,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,643.5,643.5,92684.2,16.7,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,858,858,123578.9,7.4,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,cf. Chlamydomonas sp.,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,214.5,214.5,30894.7,9.3,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5362.3,5362.3,772368.3,2.8,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,643.5,643.5,92684.2,3.7,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Kephyrion sp.,Kephyrion sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Kephyrion,sp.,214.5,214.5,30894.7,5.6,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2017-07-31,07:20:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,80862.9,163656.2,23572681.9,0.65,good,moderate
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,Aulacoseira sp.,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,1126.1,1126.1,162197.4,10.5,fragmented,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,Cyclotella meneghiniana,Cyclotella meneghiniana,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,meneghiniana,375.4,375.4,54065.8,13,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,Skeletonema cf. potamos,Skeletonema cf. potamos,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Skeletonema,potamos,750.7,750.7,108131.6,9.3,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,1501.4,1501.4,216263.1,5.6,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,750.7,750.7,108131.6,7.4,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,168160.5,344954.1,49686455.7,0.65,good,NA
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2017-07-31,07:55:00,high_slack,0,BSA,cf. Chlorella sp.,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1876.8,1876.8,270328.9,3.7,good,NA
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2017-07-31,10:03:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,1251.2,1251.2,180219.3,5.6,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2017-07-31,10:03:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6256,6256,901096.4,2.8,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2017-07-31,10:03:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1751.7,1751.7,252307,7.4,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2017-07-31,10:03:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,105851,216206.3,31141891.7,0.65,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,563,563,81098.7,13,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Aulacoseira sp.,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,375.4,375.4,54065.8,18.5,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,2064.5,2064.5,297361.8,11.1,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Rhoicosphenia abbreviata,Rhoicosphenia abbreviata,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,187.7,187.7,27032.9,10.2,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,cf. Skeletonema sp.,cf. Skeletonema sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Skeletonema,sp.,375.4,375.4,54065.8,3.7,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,cf. Ulnaria sp.,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Ulnaria,sp.,187.7,187.7,27032.9,29.6,fragmented,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3002.9,3002.9,432526.3,2.8,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,187.7,187.7,27032.9,4.6,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Monoraphidium minutum,Monoraphidium minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,minutum,563,563,81098.7,5.6,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1313.8,1313.8,189230.2,5.6,good,low
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2017-07-31,10:22:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,67189.1,134753.6,19409616.5,0.65,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-08-02,13:13:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,643.5,643.5,92684.2,20.4,good,NA
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-08-02,13:13:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,214.5,214.5,30894.7,18.5,good,NA
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-08-02,13:13:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1715.9,1715.9,247157.9,2.8,good,NA
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-08-02,13:13:00,high_slack,0,BSA,Kirchneriella sp.,Kirchneriella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Kirchneriella,sp.,429,429,61789.5,6.5,good,NA
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-08-02,13:13:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,87726.6,193470.3,27867049.9,0.65,good,NA
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,386.1,386.1,55610.5,17.6,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,257.4,257.4,37073.7,5.6,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,128.7,128.7,18536.8,22.2,fragmented,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2573.9,2573.9,370736.8,4.6,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,257.4,257.4,37073.7,3.7,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Chrysococcus sp.,Chrysococcus sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,128.7,128.7,18536.8,4.6,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,128.7,128.7,18536.8,7.4,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2017-08-02,13:28:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,51220.3,104628.4,15070451.2,0.65,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-08-02,14:05:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,386.1,386.1,55610.5,16.7,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-08-02,14:05:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,386.1,386.1,55610.5,5.3,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-08-02,14:05:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1544.3,1544.3,222442.1,3.7,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-08-02,14:05:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,386.1,386.1,55610.5,3.7,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-08-02,14:05:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,257.4,257.4,37073.7,8.3,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-08-02,14:05:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,53279.4,106558.8,15348503.8,0.65,good,low
