Date,Time,Station,Latitude,Longitude,SamplingMethod,SamplingDepth,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,Genus,Species,Lab,Cells_per_mL,Biovolume_per_mL,QualityCheck,CurrentTaxon
2021-06-24T00:00:00Z,21:13:00,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Microcystis,sp.,BSA,3722,124718.14,Good,None
2016-05-25T00:00:00Z,16:11:15,MLD,38.04269787,-121.9202374,Submersible centrifugal pump,1 meter,NA,Diploneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diploneis,sp.,BSA,5,1830.12,Good,None
2022-06-21T00:00:00Z,22:12:22,FT14,38.0408333,-121.6119444,Submersible centrifugal pump,1 meter,NA,cf. Dolichospermum sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Dolichospermum,sp.,BSA,44,1825.59,Degraded,None
2022-10-18T00:00:00Z,22:14:13,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,15187,4071.26,Degraded,None
2020-09-24T00:00:00Z,20:10:30,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,351,20699.16,Good,None
2018-07-24T00:00:00Z,18:14:15,MRB,37.89159208,-121.4899492,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,11,8465.17,Good,None
2018-05-15T00:00:00Z,18:09:00,USFPT,38.46111944,-121.5034694,Submersible centrifugal pump,1 meter,NA,Ulothrix sp.,Plantae,Chlorophyta,Ulvophyceae,Green Algae,Ulothrix,sp.,BSA,62,5924.09,Good,None
2022-08-25T00:00:00Z,22:11:35,SB7,37.6463,-122.1639,Submersible centrifugal pump,1 meter,NA,Heterosigma akashiwo,Chromista,Bacillariophyte,Raphidophyceae,Raphidophytes,Heterosigma,akashiwo,BSA,2973,5760731,Good,None
2017-03-14T00:00:00Z,17:08:45,CFL,38.04953056,-121.88755,Van Dorn sampler,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,90,12139.09,Good,None
2021-10-04T00:00:00Z,21:10:36,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Reimeria sinuata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Reimeria,sinuata,BSA,4,444.99,Good,None
2020-11-19T00:00:00Z,20:12:15,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,36,9610.79,Good,None
2021-12-08T00:00:00Z,21:12:00,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,24,2599.43,Good,None
2021-08-03T00:00:00Z,21:12:30,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,713,54543.41,Good,None
2017-03-15T00:00:00Z,17:11:30,SHS,38.31956944,-121.693,Submersible centrifugal pump,1 meter,NA,Cymbella sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cymbella,sp.,BSA,5,1010.27,Good,None
2020-05-19T00:00:00Z,20:15:00,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,267,15749.36,Good,None
2020-06-09T00:00:00Z,20:15:18,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,7,780.62,Good,None
2019-09-24T00:00:00Z,19:10:00,MDM,37.9427017,-121.5341175,Van Dorn sampler,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,81,27305.56,Good,None
2021-11-16T00:00:00Z,21:13:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,917,77756.84,Good,None
2021-09-28T00:00:00Z,21:09:25,FTA,38.0626111,-121.5953,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,385,288931.48,Good,None
2022-07-12T00:00:00Z,22:14:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,8021,33598.64,Degraded,None
2019-07-19T00:00:00Z,19:08:15,MAL,38.19489444,-122.0328139,Van Dorn sampler,1 meter,NA,Navicula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,BSA,11,11980.44,Good,None
2022-06-07T00:00:00Z,22:11:34,FT25,38.02888889,-121.6102778,Submersible centrifugal pump,1 meter,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,BSA,856,2351.9,Degraded,None
2022-05-19T00:00:00Z,22:10:34,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,25,112456.38,Degraded,None
2016-05-06T00:00:00Z,16:15:00,CCH,38.21277778,-121.6691667,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,11,5807.72,Good,None
2022-02-16T00:00:00Z,22:09:00,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Entomoneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Entomoneis,sp.,BSA,95,799647.55,Good,None
2021-10-07T00:00:00Z,21:09:39,MRB,37.89159208,-121.4899492,Submersible centrifugal pump,1 meter,NA,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,19,4192.73,Good,None
2021-12-16T00:00:00Z,21:10:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Planothidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Planothidium,sp.,BSA,131,18513.53,Good,None
2018-05-15T00:00:00Z,18:09:40,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,1,594.41,Good,None
2022-08-09T00:00:00Z,22:10:20,FTMI15,37.9861111,-121.52,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,71,14335.42,Degraded,None
2022-09-01T00:00:00Z,22:07:39,RICHB,37.93527778,-122.4463889,Submersible centrifugal pump,1 meter,NA,Pleurosigma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pleurosigma,sp.,BSA,4,83896.9,Degraded,None
2022-07-18T00:00:00Z,22:08:38,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,156,83772.6,Degraded,None
2022-08-31T00:00:00Z,22:14:17,BAY,37.81548345,-122.3519149,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,80,6299.74,Degraded,None
2017-03-01T00:00:00Z,17:13:30,LIB,38.24301111,-121.6842861,Van Dorn sampler,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,6,1856.4,Good,None
2021-09-24T00:00:00Z,21:09:20,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Encyonema minutum,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Encyonema,minutum,BSA,86,11979.11,Good,None
2022-06-14T00:00:00Z,22:10:30,RL EAST BOTTOM,37.83126667,-122.5279333,Van Dorn sampler,1 meter,NA,Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Planktolyngbya,sp.,BSA,23773,37342.48,Degraded,None
2021-12-16T00:00:00Z,21:10:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Entomoneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Entomoneis,sp.,BSA,175,403183.64,Good,None
2022-10-17T00:00:00Z,22:15:32,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,36,5005.62,Degraded,None
2018-05-16T00:00:00Z,18:12:30,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,Rhoicosphenia curvata,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,6,1153.82,Good,None
2021-05-25T00:00:00Z,21:12:00,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Fragilaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,sp.,BSA,22,3234.72,Good,None
2021-09-09T00:00:00Z,21:09:15,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Cyclotella meneghiniana,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,meneghiniana,BSA,86,213620.13,Good,None
2022-06-15T00:00:00Z,22:07:20,SFEI27,37.6182671,-122.2927466,Phytoplankton net,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,26618,111497.7,Degraded,None
2021-04-01T00:00:00Z,21:10:15,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,45869,12296.6,Good,None
2022-06-21T00:00:00Z,22:10:22,FTMI14,37.97416667,-121.5205556,Submersible centrifugal pump,1 meter,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,BSA,428,1175.95,Degraded,None
2018-05-15T00:00:00Z,18:12:25,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,Tabellaria fenestrata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Tabellaria,fenestrata,BSA,2,1528.02,Good,None
2021-08-18T00:00:00Z,21:10:45,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,214,16799.32,Good,None
2022-07-20T00:00:00Z,22:07:10,SFEI36,37.47166667,-122.0666667,Phytoplankton net,1 meter,NA,Paralia sulcata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Paralia,sulcata,BSA,238,158100.25,Degraded,None
2022-08-31T00:00:00Z,22:08:38,SHL,37.63078889,-122.2432,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1467,6143.75,Degraded,None
2022-05-18T00:00:00Z,22:08:21,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Monoraphidium sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,sp.,BSA,107,3359.86,Degraded,None
2020-06-09T00:00:00Z,20:15:18,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Nitzschia inconspicua,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,inconspicua,BSA,178,2138.96,Good,None
2020-12-15T00:00:00Z,20:09:15,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Staurosira sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Staurosira,sp.,BSA,36,2738.39,Good,None
2021-05-11T00:00:00Z,21:16:35,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Fragilaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,sp.,BSA,18,25198.98,Good,None
2018-10-18T00:00:00Z,18:11:05,SYC,38.142,-121.47,Submersible centrifugal pump,1 meter,NA,Diatoma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diatoma,sp.,BSA,11,1610.78,Good,None
2021-08-02T00:00:00Z,21:10:00,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Aphanizomenon sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Aphanizomenon,sp.,BSA,20106,444131.98,Good,None
2020-06-16T00:00:00Z,20:12:00,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Fragilaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,sp.,BSA,31,3455.86,Good,None
2022-08-18T00:00:00Z,22:06:10,SAUS,37.82929167,-122.4391389,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,250,21167.14,Degraded,None
2019-10-01T00:00:00Z,19:08:45,CFL,38.04953056,-121.88755,Van Dorn sampler,1 meter,NA,Monoraphidium sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,sp.,BSA,53,1679.93,Good,None
2022-08-30T00:00:00Z,22:10:30,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,86,11356.34,Degraded,None
2020-12-03T00:00:00Z,20:10:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,7817,2095.58,Good,None
2017-03-01T00:00:00Z,17:11:15,LIS,38.47478056,-121.588225,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,0,108,Good,None
2022-10-17T00:00:00Z,22:10:16,TRN,37.9925,-121.4538889,Submersible centrifugal pump,1 meter,NA,Trachelomonas sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,sp.,BSA,53,71677.09,Degraded,None
2022-07-18T00:00:00Z,22:11:15,MS1,38.28918889,-121.6148,Submersible centrifugal pump,1 meter,NA,Ulnaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,sp.,BSA,29,22819.88,Good,None
2019-07-30T00:00:00Z,19:10:45,LIB,38.24301111,-121.6842861,Van Dorn sampler,1 meter,NA,Diploneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diploneis,sp.,BSA,86,127002.85,Good,None
2022-10-19T00:00:00Z,22:13:28,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,143,5973.09,Degraded,None
2022-08-18T00:00:00Z,22:07:56,SPB1,37.98839167,-122.4187,Submersible centrifugal pump,1 meter,NA,Chrysococcus sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,BSA,107,6999.72,Degraded,None
2022-07-27T00:00:00Z,22:10:48,FT02,38.05416667,-121.5980556,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,9411,2523.03,Degraded,None
2022-06-15T00:00:00Z,22:05:58,SFEI34,37.495,-122.0983306,Phytoplankton net,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,31371,131408,Degraded,None
2021-08-18T00:00:00Z,21:14:40,FRK,38.04585,-121.5968,Submersible centrifugal pump,1 meter,NA,Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Microcystis,sp.,BSA,15156,507883.39,Good,None
2017-03-15T00:00:00Z,17:13:15,CCH,38.21277778,-121.6691667,Submersible centrifugal pump,1 meter,NA,Trachelomonas sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,sp.,BSA,16,11647.18,Good,None
2018-10-17T00:00:00Z,18:09:07,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Fragilaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,sp.,BSA,287,12033.31,Good,None
2022-06-21T00:00:00Z,22:12:38,FT25,38.02888889,-121.6102778,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,12477,3344.93,Degraded,None
2021-05-12T00:00:00Z,21:13:50,14MILE,38.04221944,-121.405,Submersible centrifugal pump,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,818,5940238.96,Good,None
2022-08-09T00:00:00Z,22:12:28,FT12,38.04638889,-121.5930556,Submersible centrifugal pump,1 meter,NA,Chrysococcus sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,BSA,36,3105.54,Degraded,None
2020-07-27T00:00:00Z,20:11:25,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,362,345704.13,Good,None
2022-09-01T00:00:00Z,22:11:35,SUI,38.07336667,-121.9325,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,27379,7339.73,Degraded,None
2017-06-01T00:00:00Z,17:08:00,DEC,38.09325203,-121.7371772,Van Dorn sampler,1 meter,NA,Neidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Neidium,sp.,BSA,0,127.2,Good,None
2021-07-08T00:00:00Z,21:12:15,RL WEST BOTTOM,37.8303,-122.53355,Van Dorn sampler,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,599,50801.14,Good,None
2022-04-14T00:00:00Z,22:11:45,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,11123,2981.77,Good,None
2022-01-20T00:00:00Z,22:11:15,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,41,3455.86,Good,None
2021-08-30T00:00:00Z,21:07:30,RRI,37.963,-121.365,Van Dorn sampler,1 meter,NA,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,BSA,1155,9071.63,Good,None
2022-11-03T00:00:00Z,22:12:40,P7S1,38.0454722,-121.6265,Submersible centrifugal pump,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,463,264253.28,Degraded,None
2020-06-09T00:00:00Z,20:12:28,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Reimeria sinuata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Reimeria,sinuata,BSA,43,5241.39,Good,None
2021-10-05T00:00:00Z,21:08:45,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,244,92156.26,Good,None
2021-05-12T00:00:00Z,21:10:55,SJW,38.03908889,-121.4927778,Submersible centrifugal pump,1 meter,NA,Staurosirella pinnata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Staurosirella,pinnata,BSA,15,513.45,Good,None
2021-05-13T00:00:00Z,21:15:10,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,31,3555.91,Good,None
2021-02-11T00:00:00Z,21:13:30,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Paralia sulcata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Paralia,sulcata,BSA,244,115195.33,Good,None
2020-06-09T00:00:00Z,20:12:28,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Diploneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diploneis,sp.,BSA,43,31918.7,Good,None
2022-08-31T00:00:00Z,22:09:18,HRS,37.627625,-122.1585639,Submersible centrifugal pump,1 meter,NA,Pleurosigma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pleurosigma,sp.,BSA,92,611894.61,Degraded,None
2019-09-11T00:00:00Z,19:10:55,MOK AB CFL,38.22931111,-121.4907611,Submersible centrifugal pump,1 meter,NA,Geissleria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Geissleria,sp.,BSA,9,5039.8,TallyNotMet,None
2021-06-08T00:00:00Z,21:13:36,LHTN,38.33541111,-121.6581861,Peristaltic pump,1 meter,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,BSA,29,79.87,Good,None
2022-10-18T00:00:00Z,22:11:14,SOI,38.1754222,-121.6564333,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,550,32398.69,Degraded,None
2020-09-01T00:00:00Z,20:14:45,ROW,38.09345,-122.0271,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,32025,8585.32,Good,None
2019-09-17T00:00:00Z,19:12:15,CCH41,38.19395556,-121.6580028,Van Dorn sampler,1 meter,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,BSA,265,142612.88,Good,None
2021-07-29T00:00:00Z,21:09:10,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,BSA,171,161273.46,Good,None
2022-08-09T00:00:00Z,22:12:11,FT21,38.0375,-121.5891667,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,513,30238.77,Degraded,None
2022-06-01T00:00:00Z,22:11:45,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,71,2986.55,Degraded,None
2022-06-14T00:00:00Z,22:08:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,122,5119.79,Degraded,None
2018-05-15T00:00:00Z,18:12:55,OBI,37.96992306,-121.572174,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,185,65164.98,Good,None
2020-07-27T00:00:00Z,20:15:20,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Gymnodinium sp.,Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Gymnodinium,sp.,BSA,7,16612.88,Good,None
2020-06-16T00:00:00Z,20:14:00,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Achnanthidium minutissimum,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,minutissimum,BSA,86,4031.84,Good,None
2022-10-17T00:00:00Z,22:09:55,SJW,38.03908889,-121.4927778,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,214,12599.49,Degraded,None
2022-08-09T00:00:00Z,22:10:30,FTMI14,37.97416667,-121.5205556,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,61,2559.9,Degraded,None
2022-07-18T00:00:00Z,22:11:15,MS1,38.28918889,-121.6148,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,48,13133.44,Degraded,None
2022-10-17T00:00:00Z,22:15:32,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,36,1493.27,Degraded,None
